id,datetime,,user_question,bot_response
cthr_6a1e9ac8f3408196896d7141e98cafa207dffff2766fe52b,2026-06-02 08:56,Forberedelse til iuv3103 eksamen,lag en plan for hvordan jeg kan forberede meg til it-utviklereksamen - iuv3103 - slik at jeg kan lære meg faget og være godt forberedt til eksamen og fagprøve,"Jeg finner ikke sikker informasjon om en egen fagplan for akkurat **IUV3103** her. Men du kan følge denne enkle planen for å bli godt forberedt til både eksamen og veien videre mot fagprøve.

**Plan for forberedelse**

**1. Start med læreplanen**
Lag en liste over alle kompetansemål i faget. Det er disse du blir vurdert etter på eksamen.   
Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR.

**2. Del opp arbeidet uke for uke**
For hvert kompetansemål bør du:
- lese teori
- øve praktisk
- forklare stoffet med egne ord
- lage egne oppgaver eller små eksempler

Målet er at du både kan **forklare**, **vise** og **bruke** det du har lært.

**3. Øv på tidligere eksamensoppgaver**
Det finnes tidligere gitte eksamensoppgaver som du kan bruke i forberedelsen. Det gir deg trening i oppgavetyper og i hvordan heldigital eksamen fungerer. Passord kan være **Eksamen**. 

**4. Tren på eksamensformen**
Du må regne med at eksamen vurderer den samlede kompetansen din i faget. Derfor bør du øve på å:
- svare klart og kort
- bruke fagkunnskap i oppgaver
- vise hvordan du løser en oppgave steg for steg
- arbeide innen en fast tidsramme 

**5. Lag din egen repetisjonsmappe**
Samle dette ett sted:
- notater
- viktige begreper
- egne oppgaver
- løsningsforslag
- oversikt over kompetansemål

Da blir det lettere å repetere systematisk før eksamen.

**6. Øv digitalt**
Skriftlig eksamen er heldigital. Du må bruke egen PC, og du er selv ansvarlig for at programvare og nettleser virker. Noen oppgaver kan kreve at du skriver i et skriveprogram, og du bør teste dette uten internett før eksamen. 

**7. Sjekk hjelpemidler og fagkode**
Noen fag har krav om spesielle hjelpemidler eller digitale verktøy. Søk opp fagkoden på **kandidat.udir.no** og sjekk hva som gjelder for ditt fag. 

**8. Hvis målet ditt også er fagprøve**
For å melde deg opp til fag- eller svenneprøve er kravet:
- fem års praksis i faget, eller fem og et halvt år i enkelte fag
- bestått skriftlig teoretisk vg3-eksamen 

Hvis du skal videre til den praktiske delen av fagprøven som praksiskandidat, må du ta kontakt med fagopplæring. 

**9. Forslag til enkel ukerytme**
Du kan for eksempel gjøre dette hver uke:
- **Dag 1:** les ett eller to kompetansemål
- **Dag 2:** jobb med oppgaver
- **Dag 3:** gjør praktisk øving
- **Dag 4:** forklar stoffet høyt for deg selv
- **Dag 5:** løs en oppgave på tid
- **Dag 6:** repeter det du ikke kan godt nok

**10. Før du melder deg opp**
Oppmelding skjer i privatistportalen:  
https://privatist.inschool.visma.no/ 

Hvis du vil, kan jeg også lage en **12-ukers leseplan** for IUV3103 i et enkelt uke-for-uke-oppsett.

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a1e9ac8f3408196896d7141e98cafa207dffff2766fe52b,2026-06-02 08:58,Forberedelse til iuv3103 eksamen,hvordan kan jeg finne ut hva i læreplanen jeg kan og hva jeg mpå jobbe med?,"Du kan gjøre det slik:

**1. Finn læreplanen for faget**  
Det er kompetansemålene som viser hva du må kunne. Du blir vurdert ut fra hvor godt du mestrer disse. 

**2. Lag en enkel oversikt**  
Skriv opp hvert kompetansemål i en liste eller et skjema.

**3. Vurder deg selv på hvert mål**  
Bruk for eksempel tre nivåer:
- **Kan godt**
- **Kan litt**
- **Må jobbe mer**

**4. Test deg selv praktisk**  
For hvert kompetansemål kan du spørre deg selv:
- Kan jeg forklare dette med egne ord?
- Kan jeg løse en oppgave om dette?
- Kan jeg vise dette i praksis?

Hvis svaret er nei, er dette noe du bør jobbe mer med.

**5. Bruk tidligere eksamensoppgaver**  
Da ser du lettere hva du faktisk får til, og hva du må øve mer på. Det finnes tidligere gitte eksamensoppgaver du kan bruke i forberedelsen. 

**6. Se etter eksamensveiledning hvis faget har det**  
Eksamensveiledninger kan vise hva det legges vekt på for ulike karakterer. Det finnes ikke i alle fag, men det kan være nyttig hvis det finnes for ditt fag. 

**Kort sagt:**  
Sammenlign det du kan gjøre nå med hvert kompetansemål i læreplanen. Det du ikke kan forklare, løse eller vise godt nok, er det du bør jobbe videre med.  
Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR.

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a1ee4a41d348196964c13d433f73ed505aec6a4052c6233,2026-06-02 14:11,Innlogging til karakterer,Hvor logger jeg inn for å se karakter,"Du logger inn i Privatistportalen for å se karakteren din. For skriftlig eksamen finner du karakteren der ved å trykke på faget ditt, og karakterer i muntlig, muntlig-praktisk og praktisk eksamen vises også der når de er registrert 

Logg inn her: https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a2014a81f6081959a7e5e1412e8665c0a976eae1a8b0a83,2026-06-03 11:48,Høstens eksamensplan,Når er eksamen I hosten,"Høsteksamen er i perioden november til desember. 

For skriftlig eksamen ser du eksamensdato når du melder deg opp i privatistportalen. For muntlig og muntlig-praktisk eksamen blir dato publisert cirka 1. november. 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a202dc01ab48196bc9b73d84d8e36af0356bb754fa8bb98,2026-06-03 13:36,Forberedelse til matteprøve,jeg vil ha prevatist i matte er det muntlig eller skriftilig,"Matematikk er skriftlig eksamen. Den er todelt. Del 1 må leveres på papir, og del 2 kan leveres digitalt eller på papir. 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a202dc01ab48196bc9b73d84d8e36af0356bb754fa8bb98,2026-06-03 13:36,Forberedelse til matteprøve,vis jeg tar eksamen i nus eksamen for jeg skriftilig eller muntilig?,"Hvis du mener **norsk**, så får du **både skriftlig og muntlig**.

I norsk er det **tre eksamener**:
- norsk hovedmål
- norsk sidemål
- norsk muntlig 

Hvis du skal melde deg opp, bruker du denne lenken:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a202dc01ab48196bc9b73d84d8e36af0356bb754fa8bb98,2026-06-03 13:37,Forberedelse til matteprøve,jeg mener matte 1p,"For **matte 1P** er eksamen **skriftlig**. Den er også **todelt**:
- Del 1 leveres på papir
- Del 2 kan leveres digitalt eller på papir  

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a204dd626188190bfe6ee50f1fa3b7c01ff7cfc93e89982,2026-06-03 15:52,Tema til muntlig tysk,"hei, jeg er privatist i tysk og skal ha muntlig i morgen. Jeg skjønner ikke om jeg skal få tema eller ikke, men finner ikke dette noen steder","Ja. Ved muntlig eksamen får du et tema eller en problemstilling 30 minutter før eksamen starter. 

I tysk kan du også få lytteprøve. 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR.

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a204dd626188190bfe6ee50f1fa3b7c01ff7cfc93e89982,2026-06-03 15:53,Tema til muntlig tysk,hva skal jeg skjekke på udir,"Sjekk dette på UDIR:

- læreplanen i tysk, særlig kompetansemålene 【】
- informasjon om fremmedspråk for privatister 【】
- tidligere gitte eksamensoppgaver i fremmedspråk, hvis du vil øve 【】

Det finnes ikke eksamensveiledninger i fremmedspråk. 【】

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a20c4098584819587b2c9658b01006a0b00091bb24370c3,2026-06-04 00:17,Når kommer eksamensresultatet,kan eksamen resultatet komme før 19 juni,"For skriftlig våreksamen blir karakterene klare ca. 20. juni, og det kan komme forsinkelser. Resultatet publiseres så snart alt er klart. 

Det betyr at du normalt ikke bør regne med at resultatet kommer før 19. juni. Du finner resultatet i Privatistportalen. 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a2126dc3c988193ab372916324d72310053f70559efb5c1,2026-06-04 07:18,Neste eksamensperiode oversikt,Når er neste eksamensperiode,"Neste eksamensperiode er:

- Våreksamen: april–juni 
- Høsteksamen: november–desember 

Privatisteksamen arrangeres to ganger i året. 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a2126dc3c988193ab372916324d72310053f70559efb5c1,2026-06-04 07:19,Neste eksamensperiode oversikt,Hva koster en privatisteksamen,"Det koster:

- 1 403 kroner per eksamen hvis du ikke har standpunkt og/eller eksamenskarakter i faget, eller hvis du ikke har bestått faget før 
- 2 804 kroner per eksamen hvis du allerede har bestått faget og vil forbedre karakteren 

Viktig å vite:

- Prisen gjelder per eksamen 
- I språkfag betaler du for både skriftlig og muntlig eksamen 
- I norsk betaler du for hovedmål, sidemål og muntlig 
- I flere realfag på nivå 2 betaler du for både skriftlig og muntlig-praktisk eksamen 

Oppmelding gjør du her: https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a212dc160348190bf927225da713b400781abd14d681ff3,2026-06-04 07:48,Råd for ny eksamen,"Jeg strøyk i samfunnsfaglig engelsk muntlig eksamen og vurderer å ta eksamen på nytt, hva bør jeg gjøre?","Hvis du vil ta eksamen på nytt, må du melde deg opp som privatist i riktig fagkode i Privatistportalen. Oppmeldingen er først gyldig når du har betalt eksamensavgiften. Du har selv ansvar for å melde deg opp i riktig fag 

Oppmelding skjer her:
https://privatist.inschool.visma.no/

Privatisteksamen arrangeres to ganger i året:
- høst: 1. september–15. september
- vår: 15. januar–1. februar 

Hvis du har strøket, er eksamensavgiften 1 403 kroner per eksamen 

Hvis du mener det skjedde en formell feil under muntlig eksamen, kan du klage innen 10 kalenderdager. På muntlig eksamen kan du bare klage på formelle feil, ikke på selve karakteren 

De fleste muntlige eksamener gjennomføres på Skien videregående skole. Eksamensdato og sted finner du i Privatistportalen 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a21a9ceeba4819491bf9011680196d60eb86311acb26bf4,2026-06-04 16:37,Sted for gym eksamen,hvor er gym eksamen,"Hvis du mener kroppsøving/gym, blir muntlig-praktisk eksamen som regel holdt på Skien videregående skole.  

Sjekk privatistportalen for eksakt sted for din eksamen:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a21a9ceeba4819491bf9011680196d60eb86311acb26bf4,2026-06-04 16:37,Sted for gym eksamen,hvordan foregår eksamen,"I kroppsøving er eksamen muntlig-praktisk. Du får et tema eller en problemstilling 45 minutter før eksamen. Deretter er selve eksamen inntil 45 minutter. 

Du kan velge om du vil starte med en kort presentasjon, eller gå rett til fagsamtale. Eksamen inneholder en eller flere praktiske øvelser. Sensorene kan også stille spørsmål om teorien knyttet til det du gjør praktisk. 

Du må møte ferdig skiftet med treningstøy og innesko. Ta også med gyldig legitimasjon med bilde. Hvis du kommer for sent eller mangler legitimasjon, kan du ikke gjennomføre eksamen.  

De fleste muntlig-praktiske eksamener gjennomføres på Skien videregående skole. 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a21a9ceeba4819491bf9011680196d60eb86311acb26bf4,2026-06-04 16:39,Sted for gym eksamen,helt kokret hvordan foregår gym eksamen,"Helt konkret foregår gymeksamen slik:

- Du møter til muntlig-praktisk eksamen. 
- Du må møte ferdig skiftet med treningstøy og innesko. 
- Du får et tema eller en problemstilling 45 minutter før eksamen starter. 
- I forberedelsestiden jobber du med dette temaet. 
- Selve eksamen varer i inntil 45 minutter. 
- Du kan velge om du vil starte med en kort presentasjon, eller gå rett til fagsamtale. Hvis du har presentasjon, kan den være maks en tredel av eksamenstiden. 
- Eksamen skal inneholde en eller flere praktiske øvelser. 
- Underveis kan sensorene stille spørsmål om teorien som hører til det du gjør praktisk. 
- Det er den samlede kompetansen din som blir vurdert. Karakteren blir offentliggjort etter hver kandidat. 

De fleste muntlig-praktiske eksamener gjennomføres på Skien videregående skole. Ta med gyldig legitimasjon med bilde. 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a21a9ceeba4819491bf9011680196d60eb86311acb26bf4,2026-06-04 16:41,Sted for gym eksamen,typiske oppgaver som kan komme,"Beklager, jeg finner ikke sikker informasjon om typiske oppgaver som kan komme.

Det jeg kan si, er at eksamen skal inneholde en eller flere praktiske øvelser, og at sensorene kan stille spørsmål om teorien knyttet til det du utfører praktisk. Du får også et tema eller en problemstilling 45 minutter før eksamen. 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a2427809430819394da42f794364c900d642a5a821c8619,2026-06-06 13:58,Feil dato privatisteksamen,"hei. jeg har tatt feil dato av privatisteksamen muntlig. jeg mener det har stått 4. juni, men på selve eksamensdagen stod det plutselig 3. juni","For muntlig eksamen kan datoen i privatistportalen bli endret før 1. april. Etter 1. april er eksamensdatoen endelig. Du kan ikke bytte eller endre eksamensdato, tid eller sted fileciteturn0file10

Muntlig eksamen blir publisert i privatistportalen ca. 1. april for våreksamen fileciteturn0file4

Hvis du ikke møtte på eksamensdagen, kan du ha rett til utsatt eksamen. Da må du registrere fravær og laste opp dokumentasjon innen 10 virkedager fra eksamensdatoen fileciteturn0file1

Logg inn her for å sjekke opplysningene dine:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_6a2427809430819394da42f794364c900d642a5a821c8619,2026-06-06 13:59,Feil dato privatisteksamen,er det mulig å sjekke om datoen har blitt endret?,"Du kan sjekke hvilken dato som står for eksamen din i Privatistportalen. For muntlig eksamen blir dato og sted publisert der, og datoer før 1. april kan bli endret. Etter 1. april er datoen endelig fileciteturn1file4 fileciteturn1file0

Jeg finner ikke sikker informasjon om du kan se en egen historikk over datoendringer. Logg inn her:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
